1645,1270355984293
1459,2945295618836
1412,2742818918543
1390,3657744818966
1377,0435440911679
1367,7976348062946
1360,885997713686
1355,464455215714
1351,0624458664463
1347,3930696920397
1344,2700471466098
1341,5665187772402
1339,1927424822488
1337,0832167368842
1335,1888587025578
1333,472050632007
1331,9033907463097
1330,4594971384915
1329,1214843026087
1327,8738819517669
1326,7038521864902
1325,6006125429817
1324,5550040472162
1323,5591633226488
1322,606270664435
1321,6903544811344
1320,8061382129383
1319,948919740525
1319,1144760092127
1318,2989874971688
1317,4989785063076
1316,7112702157895
1315,9329441232485
1315,161313985483
1314,3939047132592
1313,6284369147966
1312,8628159513214
1312,095124490046
1311,3236176363212
1310,5467198129643
1309,7630226438828
1308,971283198061
1308,170422063112
1307,3595208427064
1306,5378188049592
1305,704708541011
1304,859730615773
1304,0025672969143
1303,1330355271853
1302,2510793545694
1301,356762054171
1300,4502581678225
1299,531845656947
1298,6018983187412
1297,6608785620385
1296,7093305845474
1295,7478739436988
1294,7771974724058
1293,7980534623641
1292,811252020918
1291,817655503189
1290,818172927399
1289,8137542959228
1288,8053847653587
1287,7940786330882
1286,7808731332518
1285,7668220597893
1284,7529892563466
1283,740442031698
1282,7302445734067
1281,723451442079
1280,7211012332389
1279,7242104938234
1278,7337679764096
1277,7507293066951
1276,776012129555
1275,8104917866717
1274,8549975654494
1273,9103095447783
1272,9771560497588
1272,056211714043
1271,1480961369095
1270,2533731113924
1269,3725503911792
1268,5060799567573
1267,6543587360698
1266,8177297313475
1265,9964835016149
1265,1908599500216
1264,4010503654902
1263,627199670009
1262,8694088253555
1262,1277373560872
1261,4022059492274
1260,6927990949102
1259,9994677362306
1259,3221319005297
1258,660683288238
1258,0149877991744
1257,3848879797283
1256,7702053776125
1256,1707427938547
1255,5862864244273
1255,0166078862048
1254,4614661241728
1253,9206091984695
1253,3937759514522
1252,8806975562877
1252,3810989495628
1251,8947001512977
1251,421217476442
1250,9603646423238
1250,511853777121
1250,0753963343452
1249,6507039188014
1249,2374890292779
1248,8354657233633
1248,4443502096346
1248,0638613723872
1247,693721233837
1247,333655358646
1246,9833932052975
1246,6426684287208
1246,3112191382618
1245,988788114907
1245,6751229913943
1245,3699763986212
1245,0731060815792
1244,7842749877013
1244,5032513304448
1244,2298086305607
1243,9637257375377
1243,7047868331558
1243,4527814193777
1243,2075042921908
1242,9687555031792
1242,7363403103177
1242,510069119307
1242,2897574168076
1242,075225696646
1241,8662993800062
1241,6628087306453
1241,4645887658387
1241,2714791639262
1241,0833241690784
1240,8999724939276
1240,7212772205905
1240,547095700576
1240,3772894540398
1240,2117240687096
1240,0502690989008
1239,892797964876
1239,739187852806
1239,589319615593
1239,4430776747383
1239,3003499234508
1239,161027631111
1239,0250053492355
1238,8921808190644
1238,7624548808317
1238,6357313848252
1238,5119171042502
1238,390921650005
1238,272657387326
1238,157039354417
1238,0439851829758
1237,9334150207344
1237,8252514559167
1237,7194194436684
1237,6158462344358
1237,5144613042546
1237,4151962869505
1237,3179849082298
1237,2227629216245
1237,129468046243
1237,0380399063522
1236,9484199727005
1236,8605515055328
1236,7743794993796
1236,689850629419
1236,606913199486
1236,5255170916714
1236,4456137174284
1236,3671559702052
1236,2900981795149
1236,214396066448
1236,140006700563
1236,0668884580994
1235,9950009815316
1235,9243051403657
1235,8547629931882
